Loan_id,Customer_id,Current Loan Amount,Term,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt
LN-1000761,UMUJ3QCIIG,266112.0,Short Term,1907543.0,10+ years,Home Mortgage,Debt Consolidation,23685.21
LN-1000762,PMT95VMMWQ,617342.0,Long Term,1272107.0,10+ years,Home Mortgage,Debt Consolidation,16007.31
LN-1000763,PWRJ121AQT,267960.0,Short Term,1060675.0,5 years,Rent,Debt Consolidation,23511.74
LN-1000764,MSUHT18DWD,175472.0,Short Term,1307067.0,10+ years,Home Mortgage,Debt Consolidation,24834.33
LN-1000765,U4Y3VOG1H2,338536.0,Short Term,585143.0,6 years,Rent,other,16042.65
LN-1000766,9G11RNDKVV,179366.0,Short Term,2071836.0,1 year,Rent,Debt Consolidation,51623.0
LN-1000767,6EEC8LPWJQ,143594.0,Short Term,467970.0,10+ years,Own Home,Home Improvements,2378.8
LN-1000768,I0EMVMNLRI,152196.0,Short Term,,3 years,Rent,other,7908.56
LN-1000769,AGKIYZLT3A,305844.0,Short Term,662226.0,< 1 year,Rent,Debt Consolidation,12196.1
LN-1000770,ZLTO4ESQ6T,204754.0,Short Term,864918.0,4 years,Home Mortgage,Debt Consolidation,19172.33
LN-1000771,45DDMY89WP,330704.0,Short Term,1523097.0,3 years,Own Home,Debt Consolidation,17198.42
LN-1000772,AGIR7CSETN,99999999.0,Short Term,1492697.0,10+ years,Home Mortgage,Home Improvements,485.26
LN-1000773,M7Z4BIC1A6,99999999.0,Short Term,952755.0,10+ years,Home Mortgage,Debt Consolidation,7606.27
LN-1000774,W81AJXJGKD,606892.0,Short Term,3556572.0,4 years,Rent,other,76466.26
LN-1000775,XTS5EV5XTA,366630.0,Long Term,,8 years,Home Mortgage,Debt Consolidation,19466.64
LN-1000776,NJVKON00XB,235312.0,Long Term,704406.0,5 years,Own Home,Debt Consolidation,19019.0
LN-1000777,P3CSMHSZTP,140118.0,Short Term,425942.0,8 years,Own Home,Debt Consolidation,6460.19
LN-1000778,1RSHBYXUK0,99999999.0,Long Term,478477.0,10+ years,Own Home,Debt Consolidation,7894.69
LN-1000779,X2QSAXG3OC,342936.0,Short Term,1098732.0,4 years,Home Mortgage,Debt Consolidation,20967.26
LN-1000780,LQ3CXZD27E,326304.0,Short Term,1784784.0,1 year,Home Mortgage,Debt Consolidation,36469.17
LN-1000781,XFIZ78GHL0,88308.0,Short Term,,10+ years,Home Mortgage,Debt Consolidation,2497.55
LN-1000782,2082QT6FD1,455906.0,Long Term,1218698.0,10+ years,Own Home,Home Improvements,28537.81
LN-1000783,0I1PXAXC4X,244332.0,Short Term,866666.0,1 year,Rent,other,22821.85
LN-1000784,OVIKS8XY5S,114136.0,Short Term,,10+ years,Home Mortgage,Debt Consolidation,17632.0
LN-1000785,TR94VWQTN6,450516.0,Short Term,1361787.0,3 years,Home Mortgage,Debt Consolidation,29505.48
LN-1000786,PIMIQNBMZA,129800.0,Long Term,1401212.0,10+ years,Home Mortgage,Debt Consolidation,14595.8
LN-1000787,JBKJFPJ73W,748814.0,Long Term,2079873.0,2 years,Home Mortgage,Debt Consolidation,28944.98
LN-1000788,50LA4GZ7RX,296164.0,Short Term,1213511.0,10+ years,Own Home,Debt Consolidation,13753.15
LN-1000789,A3V6947CM2,610324.0,Long Term,,4 years,Home Mortgage,Debt Consolidation,14231.57
LN-1000790,EOL9C9LFDQ,533720.0,Long Term,,7 years,Home Mortgage,Debt Consolidation,29570.08
LN-1000791,DNL7XD2BL2,460196.0,Short Term,1987229.0,10+ years,Rent,Debt Consolidation,18050.57
LN-1000792,0HNH7C8GF5,67276.0,Short Term,387296.0,7 years,Rent,Debt Consolidation,5228.42
LN-1000793,CPB36XIOKH,174328.0,Short Term,,6 years,Rent,Debt Consolidation,12844.38
LN-1000794,KTFTSFG246,645128.0,Long Term,1586348.0,4 years,Home Mortgage,Debt Consolidation,35693.02
LN-1000795,UC261SVYYU,218724.0,Short Term,,10+ years,Own Home,Debt Consolidation,15647.07
LN-1000796,ATZY58HKRY,86768.0,Short Term,,5 years,Home Mortgage,other,34345.54
LN-1000797,GYYP3DFDLD,89232.0,Short Term,577980.0,5 years,Rent,Debt Consolidation,5828.06
LN-1000798,FVRFDG69HN,134398.0,Short Term,2205425.0,10+ years,Own Home,Medical Bills,38447.83
LN-1000799,MBFTNAFWD9,763004.0,Short Term,5648130.0,9 years,Home Mortgage,Debt Consolidation,50833.17
LN-1000800,PN0XELTSXP,,,,,,,
LN-1000801,NAW05TMETP,,,,,,,
LN-1000802,RZCM6K3NZL,170874.0,Short Term,1154440.0,,Home Mortgage,Home Improvements,3203.59
LN-1000803,LGEP6VWXK8,107888.0,Short Term,790058.0,9 years,Home Mortgage,other,13694.25
LN-1000804,J9CX1LBOX2,99999999.0,Long Term,1503888.0,7 years,Home Mortgage,Debt Consolidation,8822.84
LN-1000805,UCIMPSBIH5,665082.0,Long Term,,5 years,Home Mortgage,Debt Consolidation,22248.05
LN-1000806,VP6E4Y0V7A,99999999.0,Short Term,2556032.0,5 years,Home Mortgage,Debt Consolidation,8094.0
LN-1000807,PLZ2EP78P0,202752.0,Short Term,1926144.0,4 years,Home Mortgage,Debt Consolidation,16051.2
LN-1000808,UI5JZ5S0FM,211222.0,Short Term,648812.0,1 year,Home Mortgage,Home Improvements,18166.85
LN-1000809,MED7H7762K,109472.0,Short Term,,4 years,Home Mortgage,Debt Consolidation,15253.2
LN-1000810,6KJDTOZ4SO,242682.0,Short Term,1143192.0,10+ years,Home Mortgage,Debt Consolidation,11431.92
LN-1000811,9QBD1TY19K,610786.0,Long Term,1821910.0,10+ years,Own Home,Debt Consolidation,20800.06
LN-1000812,FKDJIJLKLE,433884.0,Short Term,2248308.0,7 years,Home Mortgage,other,14464.13
LN-1000813,N4O5RM758S,108680.0,Short Term,656963.0,2 years,Rent,moving,17573.48
LN-1000814,G8QCH6IJ9F,97966.0,Short Term,,2 years,Rent,Debt Consolidation,8977.31
LN-1000815,9LDOPTYKZY,481316.0,Short Term,965827.0,10+ years,Rent,Debt Consolidation,13441.17
LN-1000816,7R3CDY2TBX,98098.0,Short Term,628311.0,10+ years,Rent,Debt Consolidation,13718.19
LN-1000817,T4HVQLJ64U,400840.0,Long Term,1192364.0,10+ years,Rent,Debt Consolidation,14407.89
LN-1000818,5KQC4SW75L,99999999.0,Short Term,2871945.0,1 year,Home Mortgage,Debt Consolidation,15532.5
LN-1000819,U88PUZ6XE9,236830.0,Long Term,1936252.0,5 years,Rent,Debt Consolidation,17910.35
LN-1000820,05GUG568DF,443168.0,Long Term,,< 1 year,Rent,Debt Consolidation,30571.0
LN-1000821,M9U30QVNRC,572506.0,Short Term,3613249.0,6 years,Home Mortgage,Debt Consolidation,43057.99
LN-1000822,F4TS4DD5DB,618838.0,Short Term,,9 years,Rent,Debt Consolidation,18133.03
LN-1000823,9JLB8J2583,315106.0,Short Term,1022903.0,3 years,Rent,Debt Consolidation,22248.24
LN-1000824,9XB854R4LW,386892.0,Long Term,1577855.0,1 year,Home Mortgage,Debt Consolidation,16172.99
LN-1000825,76GE7GRBPB,176396.0,Short Term,761672.0,4 years,Home Mortgage,Home Improvements,1758.07
LN-1000826,9YIXX9M6DH,,,,,,,
LN-1000827,XBNS76QTKI,453090.0,Long Term,,2 years,Rent,Debt Consolidation,28608.3
LN-1000828,GLCYWRIEB7,448184.0,Short Term,,9 years,Home Mortgage,Debt Consolidation,38967.48
LN-1000829,7VQ8E88G8C,435820.0,Long Term,1505560.0,2 years,Rent,Debt Consolidation,26723.69
LN-1000830,MYCHZJ59UZ,136752.0,Short Term,992389.0,7 years,Home Mortgage,Debt Consolidation,25471.4
LN-1000831,673JGUZMWF,521928.0,Short Term,1756075.0,7 years,Own Home,Debt Consolidation,26780.12
LN-1000832,OUSDMPOT3C,440000.0,Long Term,1841138.0,10+ years,Rent,Debt Consolidation,56921.91
LN-1000833,8U4ST0GLHA,584320.0,Long Term,1775588.0,2 years,Home Mortgage,Debt Consolidation,25301.92
LN-1000834,EYKW1EOW7E,409222.0,Short Term,996322.0,4 years,Own Home,Debt Consolidation,14363.62
LN-1000835,LWS6M539D4,690844.0,Short Term,1617983.0,10+ years,Home Mortgage,Debt Consolidation,18337.28
LN-1000836,G0TK1C5513,99999999.0,Short Term,1510120.0,6 years,Rent,Debt Consolidation,16233.79
LN-1000837,Q32IVO2ACY,54692.0,Short Term,831231.0,7 years,Rent,wedding,5403.03
LN-1000838,YGD0FSGZIF,218240.0,Long Term,,3 years,Rent,Debt Consolidation,10385.97
LN-1000839,2Y62JFJL5O,177298.0,Short Term,,4 years,Home Mortgage,Buy a Car,12493.45
LN-1000840,V2J4WP2333,32868.0,Short Term,624359.0,5 years,Rent,other,8376.91
LN-1000841,FOL8JZCS7A,265870.0,Long Term,765396.0,1 year,Home Mortgage,Home Improvements,11225.96
LN-1000842,FQAJCQ2WDL,215490.0,Short Term,707199.0,9 years,Own Home,Home Improvements,14792.26
LN-1000843,WA50A7LB5M,358028.0,Short Term,1545992.0,10+ years,Home Mortgage,Debt Consolidation,25380.01
LN-1000844,F1OCNJQ47U,777854.0,Short Term,2879070.0,10+ years,Home Mortgage,Debt Consolidation,65738.86
LN-1000845,9UHEHX6UYP,457842.0,Short Term,,10+ years,Home Mortgage,Debt Consolidation,21572.79
LN-1000846,ZK5DWJDUR9,64372.0,Short Term,926440.0,7 years,Home Mortgage,other,20767.57
LN-1000847,M1SA5IJDAJ,327008.0,Short Term,1506168.0,7 years,Rent,Debt Consolidation,18199.53
LN-1000848,3H4YSO13YF,606210.0,Long Term,1402352.0,9 years,Rent,Debt Consolidation,14841.47
LN-1000849,8JZANFGIJR,328790.0,Short Term,1097915.0,6 years,Home Mortgage,Debt Consolidation,15553.97
LN-1000850,DCJDSYPFX2,351340.0,Long Term,3318692.0,9 years,Home Mortgage,Home Improvements,71904.93
LN-1000851,Y4GAJ7OJ24,608696.0,Short Term,,10+ years,Rent,moving,20314.61
LN-1000852,HXNHQPDXES,129976.0,Short Term,673531.0,10+ years,Rent,Debt Consolidation,9541.8
LN-1000853,1G7PC4MI7V,128876.0,Short Term,735566.0,6 years,Home Mortgage,Debt Consolidation,15998.76
LN-1000854,JF17BNGAMY,105116.0,Short Term,1475179.0,4 years,Rent,Other,17456.25
LN-1000855,Q3BV1MF5HZ,66968.0,ST,1156758.0,10+ years,Rent,Other,11567.58
LN-1000856,NZRZUWT2JD,247104.0,Short Term,721506.0,2 years,Rent,Debt Consolidation,6373.36
LN-1000857,PQ2QP90CBS,270050.0,Short Term,971755.0,4 years,Home Mortgage,Debt Consolidation,8664.76
LN-1000858,E1PND0VTUO,579986.0,Long Term,3292909.0,10+ years,Home Mortgage,Debt Consolidation,72443.96
LN-1000859,NTS21NH14R,99999999.0,Short Term,1665027.0,8 years,Rent,Debt Consolidation,18870.42
LN-1000860,BLIQXN6BTZ,112420.0,Short Term,,2 years,Home Mortgage,Debt Consolidation,13568.28
LN-1000861,IVA7ATVIYG,130768.0,Short Term,527060.0,2 years,Rent,Debt Consolidation,6456.39
LN-1000862,YPDHMHPBXT,245850.0,Short Term,1061625.0,10+ years,Own Home,Debt Consolidation,10527.71
LN-1000863,A8EQB1XN9K,86108.0,Short Term,,2 years,Rent,other,10658.05
LN-1000864,0XKVY7TB2V,221914.0,Short Term,,1 year,Rent,Debt Consolidation,11499.18
LN-1000865,PYCQHHTACS,134376.0,Short Term,1837490.0,10+ years,Home Mortgage,Debt Consolidation,14378.44
LN-1000866,OC603I3PWT,99999999.0,Short Term,3729453.0,2 years,Home Mortgage,Home Improvements,17963.55
LN-1000867,VS4CEKMG3V,133628.0,Short Term,1057958.0,7 years,Home Mortgage,Debt Consolidation,15869.37
LN-1000868,MARC5Y9RO6,405416.0,Short Term,,10+ years,Rent,Debt Consolidation,17774.5
LN-1000869,VVVQ6AMGVZ,35530.0,Short Term,1290841.0,7 years,Home Mortgage,Buy a Car,957.22
LN-1000870,FEWMYGX0OH,130130.0,Short Term,590007.0,10+ years,Rent,other,2866.53
LN-1000871,UOG3N8126X,99999999.0,Long Term,1320424.0,10+ years,Rent,other,20246.59
LN-1000872,N8TLCA6JJI,168124.0,Short Term,967955.0,1 year,Rent,other,14519.42
LN-1000873,LYBD9GA15D,,,,,,,
LN-1000874,7EMTTWIXWB,389950.0,Long Term,2245116.0,6 years,Home Mortgage,Debt Consolidation,14668.0
LN-1000875,8BZYKXJ6OE,185768.0,Short Term,592059.0,,Home Mortgage,Debt Consolidation,7154.07
LN-1000876,23PK112VO1,430210.0,Short Term,930069.0,7 years,Home Mortgage,Debt Consolidation,9300.69
LN-1000877,ZKZ7QYMGE8,529540.0,Short Term,2286612.0,1 year,Rent,Debt Consolidation,25724.48
LN-1000878,OG51U7DDJH,264110.0,Short Term,1577627.0,10+ years,Rent,Debt Consolidation,20114.73
LN-1000879,FDLB2HBUZJ,110088.0,Short Term,1344497.0,10+ years,Rent,Debt Consolidation,8492.81
LN-1000880,22LXBRSVE6,266816.0,Short Term,2016356.0,< 1 year,Rent,Debt Consolidation,16214.79
LN-1000881,5ZFLI1W5UA,430496.0,Short Term,1580116.0,< 1 year,Rent,Debt Consolidation,33182.36
LN-1000882,NKXTQLPRX1,217536.0,Short Term,898035.0,6 years,Rent,Debt Consolidation,5545.34
LN-1000883,6CJJJJDT9Y,480744.0,Short Term,950095.0,7 years,Rent,Debt Consolidation,23514.78
LN-1000884,7OZAI4F47U,413314.0,Short Term,1127232.0,1 year,Home Mortgage,Debt Consolidation,4133.26
LN-1000885,RJMH9L2QA5,150546.0,Short Term,1058642.0,8 years,Home Mortgage,Debt Consolidation,9086.56
LN-1000886,JOKQK35YVW,176374.0,Short Term,723520.0,1 year,Rent,Debt Consolidation,16942.3
LN-1000887,07MUB1U4IE,43670.0,Long Term,,< 1 year,Rent,Buy a Car,1227.21
LN-1000888,6XGUBB4XHB,99999999.0,Short Term,707921.0,2 years,Rent,Debt Consolidation,14335.31
LN-1000889,RR20ID1HBX,33682.0,Short Term,1144978.0,6 years,Rent,other,10686.36
LN-1000890,OPONYF9FE5,539308.0,Short Term,1358462.0,10+ years,Home Mortgage,Debt Consolidation,22527.73
LN-1000891,3Q5GQEJ7BW,258566.0,Short Term,1042074.0,2 years,Rent,Debt Consolidation,20754.65
LN-1000892,F3AX46VV6I,26202.0,Short Term,1225747.0,9 years,Home Mortgage,other,2543.53
LN-1000893,N3K4RA99DV,176242.0,Short Term,780083.0,10+ years,Rent,Debt Consolidation,16771.87
LN-1000894,LMAUW2SMX0,786170.0,Short Term,,6 years,Home Mortgage,Debt Consolidation,41586.63
LN-1000895,IOJY3U0JU8,547250.0,Short Term,1172110.0,10+ years,Home Mortgage,Debt Consolidation,7335.52
LN-1000896,RIPWSYBXN8,99999999.0,Short Term,592781.0,5 years,Rent,Debt Consolidation,4554.49
LN-1000897,DXDQH4HDSL,60104.0,Short Term,557612.0,10+ years,Home Mortgage,Debt Consolidation,4019.45
LN-1000898,SGJTL3EK8N,450692.0,Short Term,1654254.0,2 years,Rent,Debt Consolidation,19023.75
LN-1000899,V84PK4PWQ9,646272.0,Short Term,2232576.0,5 years,Home Mortgage,Home Improvements,26046.72
LN-1000900,1AFB7KR1ER,66308.0,Short Term,,1 year,Rent,Other,4335.23
LN-1000901,D280XHLBI8,344740.0,Short Term,,< 1 year,Home Mortgage,other,1507.84
LN-1000902,1WY6405VNO,62832.0,Short Term,930145.0,2 years,Home Mortgage,Debt Consolidation,5968.47
LN-1000903,V6YT1XXYVO,660660.0,Long Term,2035033.0,5 years,Home Mortgage,Debt Consolidation,18654.39
LN-1000904,WT2ZTF92VT,99999999.0,Short Term,522652.0,,Home Mortgage,Debt Consolidation,14938.94
LN-1000905,3RLH4FRVDX,195690.0,Short Term,2150040.0,8 years,Home Mortgage,Debt Consolidation,18454.51
LN-1000906,3YA77UB32L,99999999.0,Short Term,1587393.0,1 year,Rent,Debt Consolidation,22884.93
LN-1000907,H84OYZ2YFW,416240.0,Long Term,,9 years,Own Home,Debt Consolidation,23989.21
LN-1000908,VZ917357ET,536360.0,Short Term,,7 years,Home Mortgage,Debt Consolidation,9665.87
LN-1000909,Y6LS1CSK8M,352110.0,Long Term,,10+ years,Rent,Debt Consolidation,34872.22
LN-1000910,H1XUHYVZDQ,99999999.0,Short Term,1081062.0,< 1 year,Home Mortgage,Debt Consolidation,13062.69
LN-1000911,IBVUCSQF1I,223828.0,Short Term,1720431.0,4 years,Rent,Other,7268.83
LN-1000912,ESEO5CVQ4Z,176748.0,Short Term,1251929.0,9 years,Rent,Debt Consolidation,23786.48
LN-1000913,QGN8SB9O90,667568.0,Long Term,1520133.0,10+ years,Rent,Debt Consolidation,24575.74
LN-1000914,WQIDSV6028,99999999.0,Short Term,755060.0,7 years,Rent,Other,15227.17
LN-1000915,696YCOV9K0,108042.0,Short Term,802370.0,10+ years,Home Mortgage,Other,7756.37
LN-1000916,O0GR964VAX,228602.0,Long Term,1410180.0,2 years,Rent,Debt Consolidation,14689.47
LN-1000917,MGDSBQP0P7,450384.0,Long Term,,10+ years,Home Mortgage,Debt Consolidation,31360.64
LN-1000918,JKOBXF4QQE,239536.0,Short Term,2162713.0,2 years,Home Mortgage,Debt Consolidation,38027.55
LN-1000919,373QWZQZWL,642730.0,Short Term,1830992.0,10+ years,Home Mortgage,Home Improvements,10238.34
LN-1000920,52ZL2M8W52,222112.0,Short Term,1592143.0,3 years,Rent,Debt Consolidation,3489.54
LN-1000921,VL5EKFTS21,,,,,,,
LN-1000922,SBC4DY2B0F,,,,,,,
LN-1000923,K1SUQ39ICS,475244.0,Short Term,1772339.0,8 years,Home Mortgage,Debt Consolidation,34412.61
LN-1000924,AHR0NTFFPU,764610.0,Short Term,2075370.0,7 years,Rent,Debt Consolidation,40642.71
LN-1000925,E4UQ3VH9LT,396660.0,Short Term,1000350.0,10+ years,Home Mortgage,Debt Consolidation,26175.92
LN-1000926,IIR2SKP2DB,472032.0,Short Term,,10+ years,Rent,Home Improvements,18344.69
LN-1000927,XAWMKIBQDK,87010.0,Short Term,732621.0,9 years,Home Mortgage,Debt Consolidation,6050.36
LN-1000928,NL1S07K2NJ,191576.0,Short Term,700758.0,10+ years,Rent,Debt Consolidation,19154.09
LN-1000929,27VWM3I0ZU,221474.0,Short Term,956365.0,,Home Mortgage,Home Improvements,9723.06
LN-1000930,YFVHOOAOEL,433004.0,Short Term,934895.0,2 years,Home Mortgage,Debt Consolidation,18620.0
LN-1000931,4HMBEXUN31,99814.0,Short Term,862011.0,10+ years,Home Mortgage,Other,7470.8
LN-1000932,ODPGUTPNLJ,263450.0,Short Term,668800.0,10+ years,Own Home,Debt Consolidation,7914.07
LN-1000933,X6AZ1SJ0RV,415954.0,Long Term,915458.0,< 1 year,Home Mortgage,Debt Consolidation,16707.08
LN-1000934,Q70TTR008Y,99999999.0,Short Term,579747.0,< 1 year,Rent,Debt Consolidation,3710.32
LN-1000935,HVHF4IJQOS,303776.0,Short Term,1457490.0,10+ years,Home Mortgage,Debt Consolidation,18461.54
LN-1000936,GLK1NK14WM,334004.0,Short Term,,10+ years,Home Mortgage,Debt Consolidation,33796.63
LN-1000937,SWC58NNX6L,225126.0,Short Term,1788736.0,7 years,Home Mortgage,Buy House,15055.03
LN-1000938,BFSN6YFNYQ,351076.0,Short Term,,10+ years,Own Home,Debt Consolidation,13830.67
LN-1000939,F2HNEWHIVX,109120.0,Short Term,1432296.0,6 years,Rent,Debt Consolidation,16590.8
LN-1000940,BWJZT5AT92,180422.0,Short Term,637127.0,,Home Mortgage,Debt Consolidation,14069.88
LN-1000941,2Y3TWPH69Z,303358.0,Long Term,729372.0,10+ years,Home Mortgage,Debt Consolidation,10393.38
LN-1000942,8R582CC5T0,269478.0,Long Term,647292.0,9 years,Home Mortgage,Debt Consolidation,9439.58
LN-1000943,U6BRUWA4NG,676500.0,Short Term,1752750.0,7 years,Rent,Debt Consolidation,25531.82
LN-1000944,PA4HSN932F,388718.0,ST,1167702.0,1 year,Rent,Debt Consolidation,23256.76
LN-1000945,V9NFAEDUPO,290752.0,Long Term,,7 years,Rent,other,7553.45
LN-1000946,RD8U3XDJX2,395516.0,Long Term,,7 years,Rent,Debt Consolidation,13912.75
LN-1000947,JH3DC880T0,54230.0,Short Term,693025.0,1 year,Rent,moving,11550.29
LN-1000948,DOPHJRQI2C,337502.0,Long Term,3400487.0,1 year,Home Mortgage,Other,16945.72
LN-1000949,VV2561WH67,99999999.0,Short Term,2434147.0,10+ years,Home Mortgage,Debt Consolidation,21501.54
LN-1000950,SA2O2EUP9P,90024.0,Short Term,,1 year,Rent,Debt Consolidation,20804.05
LN-1000951,KAGR3XC9I5,430628.0,Short Term,,3 years,Home Mortgage,Debt Consolidation,11365.8
LN-1000952,44K5J1TZBM,128986.0,Short Term,779798.0,< 1 year,Home Mortgage,Debt Consolidation,8057.9
LN-1000953,723W48BBNJ,99999999.0,Short Term,856406.0,3 years,Rent,Debt Consolidation,13345.6
LN-1000954,WBRETBP40L,33330.0,Short Term,,6 years,Home Mortgage,Debt Consolidation,26364.78
LN-1000955,TGR1MD2OPH,152020.0,Short Term,566694.0,8 years,Rent,Debt Consolidation,2115.65
LN-1000956,JC608THPFF,332816.0,Short Term,1667060.0,1 year,Rent,Home Improvements,9002.01
LN-1000957,5B4YSTJYKZ,542916.0,Long Term,1283868.0,6 years,Home Mortgage,Debt Consolidation,28779.87
LN-1000958,BT5L7P31DN,418550.0,Long Term,1693204.0,4 years,Home Mortgage,Debt Consolidation,29772.05
LN-1000959,PHH6BGCQVH,189728.0,L,767771.0,,Rent,Debt Consolidation,13743.27
LN-1000960,VVL4JMKYJ0,150788.0,Short Term,2176545.0,2 years,Home Mortgage,Debt Consolidation,23216.48
LN-1000961,Y1XEOBVB6W,187154.0,Short Term,798646.0,3 years,Rent,Debt Consolidation,14641.78
LN-1000962,49LJDJHZV6,220946.0,Short Term,1259396.0,10+ years,Rent,Debt Consolidation,5079.46
LN-1000963,08QCMP8EG4,187044.0,Short Term,326002.0,< 1 year,Own Home,Debt Consolidation,5297.58
LN-1000964,EB4LH0UV8F,515724.0,Long Term,1026342.0,< 1 year,Home Mortgage,Debt Consolidation,8809.35
LN-1000965,RILAQHADPW,110550.0,Short Term,1718550.0,< 1 year,Own Home,other,19190.57
LN-1000966,OPP7YSW716,723382.0,Short Term,2551016.0,3 years,Home Mortgage,Debt Consolidation,53783.87
LN-1000967,HEP50IPJZ0,368346.0,Long Term,1105097.0,< 1 year,Home Mortgage,Debt Consolidation,20444.19
LN-1000968,XKO1662WSH,133320.0,Short Term,1151400.0,< 1 year,Rent,Debt Consolidation,16599.35
LN-1000969,QZZPP38OPK,440704.0,Short Term,,5 years,Home Mortgage,Business Loan,25247.01
LN-1000970,K01ICGVYLR,447744.0,Long Term,1527410.0,8 years,Home Mortgage,Debt Consolidation,13364.98
LN-1000971,BCXNVCWHXN,352484.0,Short Term,848255.0,1 year,Rent,Debt Consolidation,16470.15
LN-1000972,PWZFKL15U6,,,,,,,
LN-1000973,0V6N1D0BVD,391996.0,Short Term,,10+ years,Home Mortgage,Debt Consolidation,13406.97
LN-1000974,P06ZGO0MNY,44088.0,Short Term,799444.0,< 1 year,Rent,Debt Consolidation,666.14
LN-1000975,I224JQXU3C,144210.0,ST,557688.0,10+ years,Rent,Debt Consolidation,3401.95
LN-1000976,62RCFBSFPK,323400.0,Short Term,1420155.0,7 years,Home Mortgage,Debt Consolidation,7159.96
LN-1000977,WUQ9TQNUUY,761222.0,Long Term,1878340.0,< 1 year,Home Mortgage,Debt Consolidation,43827.87
LN-1000978,ZWNFWOVB9D,99999999.0,Short Term,574332.0,1 year,Rent,Debt Consolidation,6221.93
LN-1000979,3FPMN4P2A9,99999999.0,Short Term,2524587.0,< 1 year,Rent,Debt Consolidation,35765.03
LN-1000980,MGIOVFSWZ0,157718.0,Short Term,603193.0,< 1 year,Rent,Debt Consolidation,8696.11
LN-1000981,6FV0L2TD3B,199738.0,Short Term,2108392.0,1 year,Home Mortgage,Debt Consolidation,32328.69
LN-1000982,AFL1ZFRSEV,655380.0,Short Term,1264032.0,9 years,Home Mortgage,Debt Consolidation,13377.71
LN-1000983,LX84W4JDA3,129316.0,Short Term,1580078.0,10+ years,Home Mortgage,other,25939.56
LN-1000984,XFULP394VM,134992.0,Short Term,,2 years,Home Mortgage,Home Improvements,6249.48
LN-1000985,TZXRGFR8KB,788480.0,Long Term,,< 1 year,Rent,Debt Consolidation,27287.04
LN-1000986,GXFEHCQZUN,219450.0,Short Term,909720.0,9 years,Rent,Debt Consolidation,17587.92
LN-1000987,CW6VR3EARU,210650.0,Short Term,1137036.0,2 years,Rent,Debt Consolidation,18287.31
LN-1000988,BSQIFRMYKZ,787710.0,Short Term,2176944.0,,Own Home,major_purchase,3229.05
LN-1000989,9F96AW8TXW,99999999.0,Short Term,1255938.0,5 years,Rent,Debt Consolidation,11094.1
LN-1000990,QVWNBNE716,349932.0,Short Term,1775455.0,5 years,Home Mortgage,Debt Consolidation,12620.56
LN-1000991,E8Z0NU6DZV,130240.0,Short Term,,10+ years,Home Mortgage,Home Improvements,9017.4
LN-1000992,DM6QNIJ6N8,274362.0,Short Term,924673.0,10+ years,Rent,Home Improvements,9554.91
LN-1000993,CBOPBJJ7KE,386936.0,Short Term,2016337.0,3 years,Home Mortgage,Debt Consolidation,23523.9
LN-1000994,6W2PGZOBQ7,261206.0,Short Term,1409895.0,< 1 year,Home Mortgage,Business Loan,9422.86
LN-1000995,OFU5L8S4HG,175890.0,Short Term,3740758.0,2 years,Own Home,Home Improvements,48629.74
LN-1000996,ZOHNMEI29V,483120.0,Long Term,834480.0,2 years,Home Mortgage,Debt Consolidation,21279.24
LN-1000997,9770W6J07H,350306.0,Short Term,,6 years,Home Mortgage,Debt Consolidation,21459.55
LN-1000998,NHR6WNE6B3,214830.0,Short Term,1391522.0,10+ years,Home Mortgage,Home Improvements,22032.21
LN-1000999,27YTERMRX5,152394.0,Short Term,1052828.0,10+ years,Rent,Debt Consolidation,24478.27
LN-1001000,JPBENF2TIP,59378.0,Short Term,1312026.0,7 years,Rent,Debt Consolidation,14432.4
LN-1001001,W3JDTBUEIS,172018.0,Short Term,1188526.0,10+ years,Home Mortgage,Debt Consolidation,16381.61
LN-1001002,AKRGYPXD3D,224180.0,Short Term,1878017.0,8 years,Home Mortgage,Home Improvements,24101.12
LN-1001003,93ZW2NHBYK,400356.0,Short Term,1507916.0,6 years,Home Mortgage,Debt Consolidation,9738.64
LN-1001004,2AB8UXMQY8,233596.0,Short Term,583338.0,10+ years,Rent,Debt Consolidation,12736.27
LN-1001005,4T5HQGREAP,99999999.0,Short Term,1743345.0,5 years,Home Mortgage,Debt Consolidation,31089.7
LN-1001006,ASFP0N0JX5,99999999.0,Short Term,828685.0,9 years,Home Mortgage,Debt Consolidation,10096.03
LN-1001007,F3KIKQB2BO,347996.0,Long Term,1108213.0,10+ years,Home Mortgage,Debt Consolidation,10343.41
LN-1001008,R3UDCNC0H0,222772.0,Short Term,634904.0,5 years,Rent,Debt Consolidation,3386.18
LN-1001009,KOVRT138MM,538362.0,Long Term,1112032.0,10+ years,Home Mortgage,Debt Consolidation,20479.91
LN-1001010,O39I08ZPZY,210892.0,Short Term,739898.0,< 1 year,Rent,Other,7645.6
LN-1001011,ZJUFPXG1IY,525404.0,Short Term,,5 years,Home Mortgage,Debt Consolidation,21360.37
LN-1001012,1X6DEN7C3E,133364.0,Short Term,,10+ years,Home Mortgage,Home Improvements,16068.3
LN-1001013,LOHE868BQT,358050.0,Long Term,1932680.0,10+ years,Home Mortgage,Debt Consolidation,3221.26
